formation_name,current_ma,pwm_percent,measured_mlux,source_file
formation_5_midhigh_light,9,30,28.086,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,9,35,44.196,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,9,40,67.205,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,9,45,90.335,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,9,50,113.78,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,9,55,137.62,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,9,60,161.53,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,9,65,188.17,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,9,70,228.46,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,9,75,268.39,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,9,80,308.71,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,9,85,348.62,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,9,90,389.15,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,9,95,429.31,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,9,100,477.5,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,10,10,7.749,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,10,15,12.708,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,10,20,18.083,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,10,25,23.646,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,10,30,29.244,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,10,35,46.247,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,10,40,70.787,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,10,45,95.236,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,10,50,120.05,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,10,55,145.47,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,10,60,170.66,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,10,65,199.16,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,10,70,242.72,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,10,75,285.64,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,10,80,329.17,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,10,85,372.25,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,10,90,415.85,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,10,95,459.36,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,10,100,512.39,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,11,10,8.04,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,11,15,13.18,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,11,20,18.776,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,11,25,24.502,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,11,30,30.287,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,11,35,48.182,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,11,40,73.968,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,11,45,99.763,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,11,50,125.98,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,11,55,152.6,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,11,60,178.99,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,11,65,209.39,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,11,70,255.72,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,11,75,301.99,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,11,80,347.95,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,11,85,394.48,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,11,90,440.74,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,11,95,487.3,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,11,100,544.53,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,12,10,8.361,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,12,15,13.652,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,12,20,19.406,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,12,25,25.286,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,12,30,31.264,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,12,35,49.892,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,12,40,76.962,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,12,45,104.12,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,12,50,131.53,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,12,55,159.31,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,12,60,187.19,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,12,65,219.09,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,12,70,267.76,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,12,75,317.1,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,12,80,365.67,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,12,85,414.99,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,12,90,464.21,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,12,95,513.2,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,12,100,574.84,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,13,10,8.895,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,13,15,14.479,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,13,20,20.544,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,13,25,26.765,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,13,30,32.983,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,13,35,52.99,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,13,40,82.132,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,13,45,111.07,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,13,50,140.58,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,13,55,170.48,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,13,60,200.12,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,13,65,234.64,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,13,70,287.11,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,13,75,339.98,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,13,80,392.62,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,13,85,445.64,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,13,90,498.28,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,13,95,551.25,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,13,100,617.82,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,14,10,9.018,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,14,15,14.715,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,14,20,20.902,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,14,25,27.209,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,14,30,33.582,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,14,35,54.209,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,14,40,84.167,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,14,45,114.13,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,14,50,144.62,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,14,55,175.15,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,14,60,205.93,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,14,65,241.63,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,14,70,296.08,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,14,75,350.79,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,14,80,405.97,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,14,85,460.82,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,14,90,515.85,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,14,95,570.84,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,14,100,640.76,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,15,10,9.215,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,15,15,15.029,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,15,20,21.326,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,15,25,27.757,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,15,30,34.284,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,15,35,55.454,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,15,40,86.275,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,15,45,117.32,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,15,50,148.66,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,15,55,180.18,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,15,60,211.85,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,15,65,248.65,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,15,70,305.59,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,15,75,362.33,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,15,80,419.46,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,15,85,476.61,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,15,90,533.78,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,15,95,590.73,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,15,100,664.06,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,16,10,9.405,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,16,15,15.324,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,16,20,21.727,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,16,25,28.281,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,16,30,34.859,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,16,35,56.614,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,16,40,88.322,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,16,45,120.12,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,16,50,152.33,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,16,55,184.83,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,16,60,217.45,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,16,65,255.14,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,16,70,314.2,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,16,75,372.82,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,16,80,431.71,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,16,85,491.37,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,16,90,550.46,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,16,95,609.59,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,16,100,686.35,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,17,10,9.5884,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,17,15,15.615,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,17,20,22.085,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,17,25,28.716,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,17,30,35.427,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,17,35,57.705,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,17,40,90.087,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,17,45,122.67,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,17,50,155.73,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,17,55,188.85,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,17,60,222.3,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,17,65,260.83,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,17,70,321.68,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,17,75,382.19,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,17,80,443.58,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,17,85,504.28,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,17,90,565.4,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,17,95,626.39,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,17,100,705.7,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,18,10,9.7405,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,18,15,15.835,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,18,20,22.435,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,18,25,29.166,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,18,30,35.98,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,18,35,58.72,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,18,40,91.947,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,18,45,125.35,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,18,50,159.1,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,18,55,192.96,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,18,60,227.41,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,18,65,266.62,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,18,70,329.45,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,18,75,392.21,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,18,80,454.67,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,18,85,517.48,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,18,90,580.39,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,18,95,642.98,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,18,100,725.31,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,19,10,9.8914,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,19,15,16.047,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,19,20,22.732,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,19,25,29.558,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,19,30,36.403,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,19,35,59.622,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,19,40,93.566,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,19,45,127.58,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,19,50,161.96,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,19,55,196.61,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,19,60,231.54,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,19,65,271.88,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,19,70,336.46,formation_5_midhigh_light_calibration.csv
formation_5_midhigh_light,19,75,400.48,formation_5_midhigh_light_calibration.csv
